"";"...1";"species";"year";"month";"lon";"lat";"year_month";"tme";"ele"
"4576";4576;"Pelophylax perezi";1997;5;-7,316928;39,42044;1997,375;15,0510498046875;433
"4577";4577;"Rana temporaria";2005;5;7,99902;47,15211;2005,375;12,8777709960938;519
"4578";4578;"Lithobates septentrionalis";1998;6;-68,6339;47,2773;1998,45;15,4282470703125;274
"4579";4579;"Rana temporaria";2019;6;12,208189;55,738477;2019,45;18,1358581542969;6
"4580";4580;"Lithobates catesbeianus";2019;8;-79,5137;44,941427;2019,6;19,3033386230469;240
"4581";4581;"Rana temporaria";2022;8;6,079347;45,25164;2022,6;15,2575317382813;2081
"4582";4582;"Rana temporaria";2010;1;-2,746228;53,84492;2010,075;1,21172485351565;26
"4583";4583;"Odorrana swinhoana";2021;1;121,221699;24,750605;2021,075;12,7128234863281;344
"4584";4584;"Rana arvalis";2021;4;4,8;52,15;2021,3;6,41909179687502;-1
"4585";4585;"Lithobates clamitans";1978;10;-78,507099;44,592301;1978,75;7,45888671875002;253
"4586";4586;"Sylvirana guentheri";2016;6;120,63323;22,663257;2016,45;26,9185119628906;86
"4587";4587;"Rana temporaria";2015;3;8,19743;47,19595;2015,225;5,41384277343752;651
"4588";4588;"Rana temporaria";2011;4;6,85;52,8;2011,3;12,4294372558594;15
"4589";4589;"Lithobates catesbeianus";2020;6;-71,320195;42,108192;2020,45;20,6331115722656;62
"4590";4590;"Pelophylax lessonae";2006;6;11,96737;50,64295;2006,45;15,9624877929688;421
"4591";4591;"Pelophylax lessonae";2012;5;11,41361;54,63744;2012,375;NA;0
"4592";4592;"Rana temporaria";2016;3;5,1;51,6;2016,225;5,18172607421877;11
"4593";4593;"Pelophylax lessonae";2012;7;3,33175;49,85809;2012,525;16,8122497558594;84
"4594";4594;"Pelophylax ridibundus";2019;7;4,58655;50,78816;2019,525;19,5412231445313;60
"4595";4595;"Lithobates pipiens";2021;6;-80,74575;44,18092;2021,45;19,1528564453125;398
"4596";4596;"Rana temporaria";2007;4;11,56515;55,87493;2007,3;9,11007080078127;7
"4597";4597;"Pelophylax perezi";2003;7;-8,099107;41,77136;2003,525;17,587548828125;1124
"4598";4598;"Rana temporaria";2004;8;4,55;51,85;2004,6;18,76552734375;-1
"4599";4599;"Rana dalmatina";1972;1;6,1723;46,33679;1972,075;0,608178710937523;452
"4600";4600;"Hylarana latouchii";2018;1;120,5481;23,67997;2018,075;16,73818359375;62
"4601";4601;"Lithobates clamitans";2022;4;-90,057853;32,350553;2022,3;17,8629699707031;115
"4602";4602;"Rana temporaria";2013;1;4,78809;47,34157;2013,075;1,54775390625002;396
"4603";4603;"Rana temporaria";2009;5;11,2;48,7;2009,375;14,8235717773438;378
"4604";4604;"Pelophylax lessonae";2012;9;9,660817;55,97653;2012,675;12,5636840820313;101
"4605";4605;"Lithobates forreri";2013;12;-85,09235;10,42394;2013,9;25,258935546875;77
"4606";4606;"Rana temporaria";1975;1;-4,822848;56,20532;1975,075;2,46358642578127;250
"4607";4607;"Rana temporaria";2019;3;5,96872;49,7713;2019,225;6,19844970703127;270
"4608";4608;"Pelophylax perezi";2008;7;-1,16;39,78;2008,525;23,3664184570313;822
"4609";4609;"Sylvirana guentheri";2019;7;120,988108;24,778289;2019,525;28,4318481445313;132
"4610";4610;"Lithobates sylvaticus";2015;5;-72,63494;41,36125;2015,375;15,8758178710938;103
"4611";4611;"Rana temporaria";1992;9;5,75;50,85;1992,675;14,856103515625;76
"4612";4612;"Rana temporaria";2021;7;24,68635;60,21461;2021,525;20,9592224121094;59
"4613";4613;"Pelophylax ridibundus";2013;4;3,29387;50,85595;2013,3;8,18474731445315;12
"4614";4614;"Rana temporaria";2017;1;5,55236;46,69673;2017,075;-1,43283691406248;296
"4615";4615;"Rana temporaria";1999;1;7,80154;47,19787;1999,075;2,67946777343752;545
"4616";4616;"Rana temporaria";2020;7;9,139639;58,70945;2020,525;14,8008056640625;98
"4617";4617;"Hylarana latouchii";2014;10;120,806;22,21823;2014,75;24,047509765625;298
"4618";4618;"Rana temporaria";1986;1;7,92898;46,70266;1986,075;-5,47446289062498;563
"4619";4619;"Lithobates clamitans";2018;4;-76,061268;42,794839;2018,3;2,70400390625002;434
"4620";4620;"Rana temporaria";1992;5;-3,054056;56,37681;1992,375;10,6474243164063;103
"4621";4621;"Pelophylax ridibundus";2016;1;4,844;44,29317;2016,075;6,7175231933594;95
"4622";4622;"Rana arvalis";2011;4;5,9;53,1;2011,3;11,7634216308594;-2
"4623";4623;"Lithobates pipiens";1960;10;-78,63806;42,01056;1960,75;8,7054382324219;491
"4624";4624;"Rana longicrus";2018;9;121,693999;24,973788;2018,675;24,793603515625;605
"4625";4625;"Hylarana latouchii";2017;3;121,7781;25,04567;2017,225;16,0461669921875;201
"4626";4626;"Rana temporaria";2019;7;9,1958;47,45493;2019,525;19,9298950195313;562
"4627";4627;"Lithobates clamitans";1985;8;-84,775;47,698611;1985,6;16,1516052246094;414
"4628";4628;"Lithobates clamitans";2018;5;-75,456458;40,200947;2018,375;18,7324157714844;53
"4629";4629;"Rana temporaria";2009;3;-4,329487;53,33913;2009,225;6,83358154296877;52
"4630";4630;"Rana temporaria";2015;4;24,63118;60,37119;2015,3;4,4318786621094;72
"4631";4631;"Rana arvalis";2001;6;11,46419;60,085274;2001,45;13,0845275878906;185
"4632";4632;"Hylarana latouchii";2015;6;120,8022;22,07925;2015,45;27,6808715820313;489
"4633";4633;"Lithobates clamitans";1999;6;-80,4539;42,5894;1999,45;21,7607360839844;172
"4634";4634;"Rana temporaria";1983;1;-0,41808;42,95098;1983,075;1,34273681640627;1539
"4635";4635;"Pelophylax lessonae";2006;6;21,099;52,173;2006,45;17,9624877929688;84
"4636";4636;"Lithobates clamitans";2021;6;-76,796687;38,886941;2021,45;23,5786376953125;43
"4637";4637;"Rana temporaria";2012;7;-2,519818;52,78775;2012,525;14,7184997558594;62
"4638";4638;"Rana temporaria";2013;4;5,7;52,05;2013,3;7,73162231445315;39
"4639";4639;"Lithobates warszewitschii";2021;6;-84,82455;10,31526;2021,45;21,0532470703125;1353
"4640";4640;"Rana temporaria";2012;5;6,1;53,2;2012,375;13,1561218261719;1
"4641";4641;"Odorrana swinhoana";2021;5;121,439366;24,852049;2021,375;25,5121704101563;311
"4642";4642;"Rana temporaria";2021;4;18,03624;59,37582;2021,3;4,60659179687502;22
"4643";4643;"Odorrana swinhoana";2017;10;121,409864;23,652445;2017,75;21,8132568359375;131
"4644";4644;"Hylarana latouchii";2013;8;121,624;24,75451;2013,6;24,2593017578125;521
"4645";4645;"Sylvirana nigrovittata";2012;10;101,8947;21,3312;2012,75;21,2907348632813;728
"4646";4646;"Hylarana latouchii";2016;8;121,41;24,82824;2016,6;23,3105712890625;1009
"4647";4647;"Rana dalmatina";1995;3;12,97;47,91;1995,225;1,97976074218752;402
"4648";4648;"Rana temporaria";2020;6;-1,410806;54,09753;2020,45;14,3362365722656;17
"4649";4649;"Lithobates pipiens";1960;6;-101,5205;26,90141;1960,45;29,6050048828125;608
"4650";4650;"Odorrana swinhoana";2015;6;121,41002;24,828244;2015,45;24,0441528320313;1009
"4651";4651;"Lithobates catesbeianus";2021;9;-73,835772;41,106371;2021,675;19,6787353515625;111
"4652";4652;"Rana temporaria";2010;1;6,08054;46,77387;2010,075;-3,42499389648435;822
"4653";4653;"Lithobates sylvaticus";2020;4;-72,64;41,33342;2020,3;7,55669555664065;86
"4654";4654;"Sylvirana guentheri";2018;9;121,69;24,97;2018,675;24,793603515625;424
"4655";4655;"Lithobates catesbeianus";2022;6;-68,253734;44,323596;2022,45;14,2692504882813;89
"4656";4656;"Pelophylax ridibundus";2019;4;5,53942;46,25645;2019,3;9,58986816406252;694
"4657";4657;"Pelophylax lessonae";2016;8;18,61811;60,42131;2016,6;NA;NA
"4658";4658;"Rana temporaria";2018;10;-0,51378;52,8106;2018,75;11,1226440429688;81
"4659";4659;"Rana temporaria";2013;5;10,856437;60,059223;2013,375;10,854150390625;280
"4660";4660;"Rana temporaria";2013;3;1,132474;52,02573;2013,225;2,78484497070315;12
"4661";4661;"Rana temporaria";2020;4;5,95;51,75;2020,3;11,4512268066406;42
"4662";4662;"Rana temporaria";2017;3;4,5;52,15;2017,225;8,22585449218752;1
"4663";4663;"Papurana daemeli";1968;7;160,0667;-9,5;1968,525;25,101220703125;38
"4664";4664;"Rana arvalis";2012;4;12,299448;55,69466;2012,3;6,18288574218752;11
"4665";4665;"Hylarana latouchii";2018;6;121,1584;24,79637;2018,45;25,3664184570313;133
"4666";4666;"Rana temporaria";2011;4;-3,275843;53,26516;2011,3;NA;190
"4667";4667;"Rana temporaria";2005;5;6,29839;49,5146;2005,375;12,7469116210938;227
"4668";4668;"Rana arvalis";2017;3;5,15;51,95;2017,225;8,27468261718752;-1
"4669";4669;"Lithobates brownorum";2021;5;-88,78762;20,57113;2021,375;29,0258422851563;27
"4670";4670;"Rana dybowskii";2001;4;128,264384;37,458627;2001,3;8,48116455078127;751
"4671";4671;"Rana arvalis";2010;6;5,15;52;2010,45;16,3322387695313;0
"4672";4672;"Rana dalmatina";2012;1;-0,82462;47,37136;2012,075;6,59267578125002;17
"4673";4673;"Lithobates clamitans";1981;5;-75,6689;44,9861;1981,375;12,8622680664063;100
"4674";4674;"Hylarana taipehensis";2021;7;120,2945;23,19713;2021,525;27,6506286621094;13
"4675";4675;"Rana temporaria";2018;4;6,94541;47,01748;2018,3;11,36806640625;1046
"4676";4676;"Rana dalmatina";2012;3;0,45329;47,35382;2012,225;9,76412353515627;76
"4677";4677;"Rana huanrenensis";2013;4;128,2761;36,78602;2013,3;6,90154418945315;452
"4678";4678;"Rana temporaria";2021;7;8,332701;60,74858;2021,525;13,3322692871094;1140
"4679";4679;"Lithobates pipiens";2019;9;-91,76745;42,05037;2019,675;21,2305541992188;229
"4680";4680;"Lithobates sylvaticus";2019;7;-72,61492;41,3447;2019,525;24,1603637695313;65
"4681";4681;"Rana temporaria";2017;8;1,452397;42,62097;2017,6;13,1486450195313;2040
"4682";4682;"Lithobates clamitans";2018;8;-84,352219;46,509998;2018,6;19,8443237304688;180
"4683";4683;"Rana dalmatina";2012;3;-1,76851;47,3669;2012,225;9,95357666015627;65
"4684";4684;"Rana temporaria";1961;8;-9,597116;52,05615;1961,6;14,4145751953125;17
"4685";4685;"Rana temporaria";2014;10;8,912851;56,16113;2014,75;11,906884765625;44
"4686";4686;"Lithobates clamitans";2022;8;-80,054956;42,547493;2022,6;22,3981567382813;173
"4687";4687;"Rana temporaria";2020;7;8,542236;50,16886;2020,525;18,7968994140625;187
"4688";4688;"Lithobates clamitans";2021;5;-76,098662;44,787016;2021,375;13,1977172851563;135
"4689";4689;"Lithobates palmipes";1969;5;-76,96667;0,05;1969,375;23,9944702148438;329
"4690";4690;"Lithobates sylvaticus";2000;8;-72,12945;41,94244;2000,6;19,6570678710938;235
"4691";4691;"Lithobates pipiens";1954;4;-96,33675;29,74011;1954,3;22,17275390625;74
"4692";4692;"Pulchrana grandocula";2007;11;124,8177;10,72592;2007,825;24,9837280273438;143
"4693";4693;"Lithobates chiricahuensis";1997;3;-110,2969;31,4791;1997,225;12,6619506835938;1506
"4694";4694;"Lithobates warszewitschii";1998;2;-85,38617;13,777;1998,15;23,8626342773438;311
"4695";4695;"Lithobates heckscheri";1992;5;-82,51939;30,36045;1992,375;22,1474243164063;43
"4696";4696;"Rana temporaria";2011;8;11,85641;55,42814;2011,6;16,416162109375;34
"4697";4697;"Rana temporaria";1985;3;-1,442611;53,00551;1985,225;3,71364746093752;76
"4698";4698;"Pelophylax lessonae";2002;1;3,29109;50,43085;2002,075;4,87355957031252;22
"4699";4699;"Pelophylax ridibundus";2004;3;3,85727;43,67112;2004,225;8,31813964843752;92
"4700";4700;"Rana temporaria";2009;6;9,44124;56,05103;2009,45;13,6476684570313;88
"4701";4701;"Rana temporaria";2016;7;10,00719;53,68462;2016,525;18,1771179199219;27
"4702";4702;"Lithobates sylvaticus";2020;5;-72,64292;41,33203;2020,375;12,871728515625;56
"4703";4703;"Rana temporaria";2010;8;7,515584;58,076381;2010,6;15,007470703125;37
"4704";4704;"Rana temporaria";2017;3;9,144857;48,74115;2017,225;7,29421386718752;427
"4705";4705;"Rana limnocharis";2002;6;96,69525;26,44683;2002,45;25,345849609375;221
"4706";4706;"Sylvirana guentheri";2016;6;120,62;22,64;2016,45;26,6060119628906;45
"4707";4707;"Rana temporaria";2009;3;1,173332;52,60023;2009,225;6,18709716796877;48
"4708";4708;"Rana arvalis";2012;6;8,462037;56,888532;2012,45;12,42421875;4
"4709";4709;"Rana temporaria";1998;1;6,68554;46,79117;1998,075;1,72536621093752;520
"4710";4710;"Rana temporaria";2009;7;4,9;52,15;2009,525;17,7088256835938;-2
"4711";4711;"Hylarana taipehensis";2006;7;120,28;23,22;2006,525;27,4060302734375;5
"4712";4712;"Rana temporaria";1992;4;8,06811;47,42159;1992,3;8,03988037109377;550
"4713";4713;"Hylarana latouchii";2015;12;120,6134;22,64005;2015,9;19,6087280273438;62
"4714";4714;"Lithobates catesbeianus";2018;10;-88,016165;41,547811;2018,75;11,6167846679688;203
"4715";4715;"Rana temporaria";2018;2;7,07875;46,74812;2018,15;-3,10468139648435;707
"4716";4716;"Rana arvalis";2020;5;13,08811;55,57796;2020,375;10,830712890625;17
"4717";4717;"Rana temporaria";2017;4;27;58,3;2017,3;3,52596435546877;48
"4718";4718;"Nidirana adenopleura";2019;8;121,638649;24,749361;2019,6;24,3775573730469;550
"4719";4719;"Rana dalmatina";2012;1;-1,552;43,39619;2012,075;8,47548828125002;37
"4720";4720;"Lithobates virgatipes";1983;5;-78,6507;34,8081;1983,375;19,9428955078125;32
"4721";4721;"Rana temporaria";2018;6;6;52,9;2018,45;16,7668090820313;-1
"4722";4722;"Pelophylax lessonae";2005;5;13,418;52,43409;2005,375;13,6687866210938;46
"4723";4723;"Nidirana adenopleura";2015;10;120,884457;23,918579;2015,75;21,1071411132813;690
"4724";4724;"Rana temporaria";2010;4;6,38048;48,1967;2010,3;9,20009765625002;345
"4725";4725;"Odorrana swinhoana";2014;4;121,30695;24,834323;2014,3;19,075341796875;318
"4726";4726;"Rana dalmatina";2010;3;1,13578;47,90415;2010,225;6,26522216796877;135
"4727";4727;"Rana arvalis";2013;4;9,851403;57,212088;2013,3;5,38591918945315;6
"4728";4728;"Hylarana latouchii";2012;4;121,16;22,88547;2012,3;21,9289794921875;370
"4729";4729;"Rana temporaria";1997;5;5,85;50,9;1997,375;12,5510498046875;126
"4730";4730;"Rana longicrus";2018;1;121,007214;24,684391;2018,075;15,16591796875;107
"4731";4731;"Rana dalmatina";2001;1;6,2126;47,39277;2001,075;3,95693359375002;274
"4732";4732;"Pelophylax perezi";1981;1;-3,37;40,48;1981,075;3,2919860839844;592
"4733";4733;"Rana temporaria";1990;10;6,986216;58,16442;1990,75;7,76674804687502;266
"4734";4734;"Rana temporaria";2018;1;3,73724;47,98308;2018,075;7,10537109375002;101
"4735";4735;"Rana dalmatina";2003;1;1,47929;47,25534;2003,075;2,72548828125002;74
"4736";4736;"Lithobates clamitans";2020;8;-75,284311;40,067392;2020,6;24,229150390625;62
"4737";4737;"Rana temporaria";1989;1;-3,937499;56,56968;1989,075;4,23275146484377;478
"4738";4738;"Rana temporaria";1993;8;11,9092;55,62999;1993,6;14,3442626953125;34
"4739";4739;"Rana aurora";2016;1;-122,500513;47,436934;2016,075;4,9831481933594;115
"4740";4740;"Rana temporaria";2020;7;59,84681;64,50859;2020,525;14,7695556640625;349
"4741";4741;"Rana temporaria";2021;8;5;51,65;2021,6;17,0168090820313;3
"4742";4742;"Papurana grisea";1967;8;145,029067774;-6,056389798;1967,6;15,2578369140625;1961
"4743";4743;"Rana luteiventris";2019;4;-111,5729;40,19879;2019,3;5,27150878906252;2410
"4744";4744;"Lithobates sylvaticus";2020;6;-79,43426;44,55499;2020,45;19,3225646972656;226
"4745";4745;"Lithobates catesbeianus";2021;5;-88,216289;40,093823;2021,375;15,9223266601563;228
"4746";4746;"Rana temporaria";2018;4;24,949;60,292;2018,3;4,22744140625002;42
"4747";4747;"Lithobates sylvaticus";1974;5;-76,5522;38,8946;1974,375;16,9848571777344;31
"4748";4748;"Lithobates pipiens";2017;10;-94,01211;44,14854;2017,75;10,7956787109375;250
"4749";4749;"Rana temporaria";2020;10;10,09515;57,49174;2020,75;10,975;50
"4750";4750;"Rana temporaria";2016;3;8,66027;47,23695;2016,225;2,37508544921877;416
"4751";4751;"Pelophylax ridibundus";2018;1;6,24378;47,31002;2018,075;5,84755859375002;323
"4752";4752;"Rana uenoi";2015;2;126,6171;36,71574;2015,15;0,962854003906273;256
"4753";4753;"Rana arvalis";2012;7;5,6;51,35;2012,525;17,4919372558594;23
"4754";4754;"Rana temporaria";1999;5;6,88798;46,20761;1999,375;7,6791931152344;1090
"4755";4755;"Rana arvalis";2020;4;14,69613;58,01798;2020,3;6,21099243164065;194
"4756";4756;"Lithobates clamitans";1996;7;-83,4206;42,9044;1996,525;20,1035095214844;305
"4757";4757;"Lithobates clamitans";2020;5;-73,110968;43,252761;2020,375;11,176416015625;319
"4758";4758;"Lithobates pipiens";1957;4;-96,71135;17,03061;1957,3;20,2370849609375;1532
"4759";4759;"Rana temporaria";2016;7;10,28632;56,2802;2016,525;16,4700866699219;99
"4760";4760;"Sylvirana nigrovittata";1987;1;101,3697;14,44139;1987,075;21,2425170898438;754
"4761";4761;"Hylarana erythraea";2021;11;110,3818;-2,45648;2021,825;25,83876953125;14
"4762";4762;"Rana arvalis";2013;6;8,503495;56,98762;2013,45;13,3087097167969;20
"4763";4763;"Pelophylax perezi";1990;1;-7,668913;38,06719;1990,075;9,56231079101565;151
"4764";4764;"Lithobates sylvaticus";2021;7;-149,7576;61,19057;2021,525;13,5861755371094;98
"4765";4765;"Lithobates berlandieri";2012;10;-102,2272;27,05183;2012,75;21,2536254882813;1070
"4766";4766;"Lithobates clamitans";2019;4;-72,230548;43,89093;2019,3;5,23830566406252;212
"4767";4767;"Rana temporaria";2021;4;9,944675;53,6146;2021,3;6,11635742187502;15
"4768";4768;"Rana temporaria";2014;1;-4,571006;50,68461;2014,075;6,78243408203127;206
"4769";4769;"Rana arvalis";2014;7;10,721333;53,354406;2014,525;20,6005493164063;5
"4770";4770;"Pelophylax ridibundus";2021;12;60,654629;56,92248;2021,9;-9,54733886718748;251
"4771";4771;"Lithobates sphenocephalus";2016;9;-97,11856;32,79304;2016,675;26,5129028320313;151
"4772";4772;"Rana temporaria";2010;3;1,08439;49,38225;2010,225;6,30819091796877;47
"4773";4773;"Hylarana latouchii";2022;4;120,6523;23,47397;2022,3;17,2848449707031;752
"4774";4774;"Rana temporaria";1991;1;8,00043;47,28702;1991,075;0,894677734375023;539
"4775";4775;"Pelophylax ridibundus";2020;4;4,64143;50,78933;2020,3;11,9629455566406;29
"4776";4776;"Rana temporaria";1985;4;-1,615159;53,1253;1985,3;7,12835083007815;332
"4777";4777;"Pelophylax ridibundus";2012;9;4,20045;43,96234;2012,675;19,3937622070313;136
"4778";4778;"Lithobates catesbeianus";2008;8;128,470455;35,358723;2008,6;24,915673828125;32
"4779";4779;"Rana boylii";1991;4;-123,8872;40,76444;1991,3;7,35762939453127;151
"4780";4780;"Rana temporaria";2002;5;8,301943;55,658522;2002,375;12,4193054199219;5
"4781";4781;"Rana temporaria";2008;4;11,997499;55,510943;2008,3;6,97384033203127;54
"4782";4782;"Pelophylax ridibundus";2007;4;1,96297;48,98698;2007,3;13,8796020507813;31
"4783";4783;"Lithobates berlandieri";1975;8;-105,2914;28,01832;1975,6;25,1064086914063;1189
"4784";4784;"Lithobates catesbeianus";2015;7;-122,845243;44,616659;2015,525;21,8120361328125;93
"4785";4785;"Rana chaochiaoensis";1992;8;102,5671;27,87977;1992,6;14,8504272460938;2926
"4786";4786;"Rana temporaria";2008;7;6,05;51,15;2008,525;18,0851684570313;25
"4787";4787;"Rana temporaria";2017;7;10,06518;56,27316;2017,525;15,7739501953125;38
"4788";4788;"Rana temporaria";2013;8;4,65;51,85;2013,6;18,2690673828125;1
"4789";4789;"Lithobates clamitans";2020;5;-74,468819;40,943764;2020,375;13,356103515625;248
"4790";4790;"Rana arvalis";2004;7;11,295665;59,994764;2004,525;15,0473876953125;130
"4791";4791;"Hylarana latouchii";2012;1;121,5225;24,62548;2012,075;9,38173828125002;765
"4792";4792;"Hylarana latouchii";2016;9;120,6494;22,62174;2016,675;25,3156372070313;163
"4793";4793;"Pelophylax lessonae";2004;5;6,66311;49,03737;2004,375;12,0806518554688;256
"4794";4794;"Rana temporaria";2012;4;1,53288;50,13445;2012,3;8,25710449218752;29
"4795";4795;"Lithobates septentrionalis";2018;7;-93,70546;45,4657;2018,525;22,4102416992188;293
"4796";4796;"Rana huanrenensis";2011;6;128,71;37,31957;2011,45;18,9368225097656;377
"4797";4797;"Pelophylax lessonae";2016;6;11,74226;55,416;2016,45;17,0337463378906;17
"4798";4798;"Rana temporaria";2010;3;2,68092;48,4065;2010,225;6,42147216796877;85
"4799";4799;"Lithobates catesbeianus";1960;1;-70,917438;41,890033;1960,075;-1,61929931640623;33
"4800";4800;"Lithobates catesbeianus";2016;7;-88,146307;43,613241;2016,525;22,7923522949219;315
"4801";4801;"Lithobates clamitans";2020;7;-77,34438;38,934978;2020,525;27,5976806640625;122
"4802";4802;"Lithobates catesbeianus";2017;4;-77,038708;39,059146;2017,3;15,4947143554688;118
"4803";4803;"Nidirana adenopleura";2021;7;121,365765;23,467471;2021,525;25,9924255371094;189
"4804";4804;"Rana temporaria";2012;10;8,513712;49,97347;2012,75;9,95284423828127;107
"4805";4805;"Rana temporaria";1986;1;-3,766826;50,48444;1986,075;4,75014648437502;46
"4806";4806;"Sylvirana guentheri";2017;11;121,470512;25,119162;2017,825;20,7096801757813;7
"4807";4807;"Odorrana swinhoana";2018;4;121,472488;24,964522;2018,3;20,94619140625;200
"4808";4808;"Pelophylax lessonae";2015;5;4,858682;50,15364;2015,375;11,9051147460938;158
"4809";4809;"Rana dalmatina";2012;3;0,77084;47,58472;2012,225;9,36763916015627;162
"4810";4810;"Papurana elberti";2012;10;120,058;-10,02102;2012,75;25,2184692382813;399
